2.290276840591607965e-01, 5.521570226851814604e-54
2.381927364208003273e-01, 1.232066869967007146e-52
2.480365645344170811e-01, 7.297925827185783465e-57
2.586989335699912407e-01, 3.965994744415530828e-56
2.703435788747867718e-01, 1.552354832449135147e-55
2.831567043713563159e-01, 4.749511783635278789e-55
2.973416875564303119e-01, 1.196314585133428636e-54
3.131094328953970551e-01, 2.653028562215223389e-54
3.306636019611440269e-01, 5.607879856278046597e-54
3.501808190168958501e-01, 9.980736792530205068e-54
3.717880407747387039e-01, 1.713956103690134249e-53
3.955390061579836525e-01, 3.052543983875173680e-53
4.213947242250485337e-01, 5.108215894938841772e-53
4.492122577504977787e-01, 2.019991644072884726e-52
4.787446301620429390e-01, 1.122802708075702249e-50
5.096535122776052473e-01, 1.189232556835773362e-48
5.415338357617272003e-01, 2.392079422223552193e-44
5.739407590096547995e-01, 2.038127815575736750e-42
6.064279286048808171e-01, 1.620022593637617445e-40
6.385732255685525605e-01, 1.030922274875493659e-38
6.700027934903705074e-01, 5.726972789973505926e-37
7.004056945864256534e-01, 2.727500379179390852e-35
7.295405578805864710e-01, 1.088552060445613238e-33
7.572353894005099395e-01, 3.963063579112209983e-32
7.833824041436163732e-01, 1.281418035572529604e-30
8.079304944367046160e-01, 2.483181519112463805e-27
8.308721946331338870e-01, 1.054042230488682919e-27
8.522410219200269310e-01, 5.885903932337334513e-26
8.720932942430391632e-01, 1.825871633147887933e-24
8.905060430207913935e-01, 5.482520860925662138e-23
9.075686237508275855e-01, 1.775068594079281324e-21
9.233767792356626369e-01, 2.663118129213787307e-19
9.380299573388175549e-01, 1.125339855397756758e-17
9.516257533573164729e-01, 9.001022291198659311e-17
9.642646682385604961e-01, 2.096735663170754050e-15
9.760418234570295004e-01, 4.072491824325481508e-14
9.870513247748989860e-01, 6.633836977719333448e-13
9.973851545907091998e-01, 9.096355087277995122e-12
1.007134851860544300e+00, 1.074072291568838411e-10
1.016390144571151177e+00, 1.053206087088668641e-09
1.025239018292563697e+00, 8.954265303168833477e-09
1.033776246831900059e+00, 6.638948970808024965e-08
1.042095971803003174e+00, 4.309116850279016455e-07
1.050308463286952376e+00, 2.470140895510802457e-06
1.058540189639678442e+00, 1.260168161406872867e-05
1.066956625114429347e+00, 5.765838814841788273e-05
1.075783282462428936e+00, 2.383359347043573987e-04
1.085351004659162566e+00, 8.964147202927004844e-04
1.096145425182251776e+00, 3.088570932850496185e-03
1.108876723050291613e+00, 9.811497854479213701e-03
1.124559603984708334e+00, 2.891361600346522426e-02
1.144595790606008912e+00, 7.950116213408649213e-02
1.170843841851848088e+00, 2.050722831242190458e-01
1.205659489778230453e+00, 4.987913612079021841e-01
1.251863954823861258e+00, 1.149205041864994392e+00
1.312646534326721959e+00, 2.518800520558753142e+00
1.391338704403643822e+00, 5.271282854194359047e+00
1.491096649305592603e+00, 1.056744835469897303e+01
1.614554446115993080e+00, 2.035353586483351762e+01
1.763372727154007835e+00, 3.775406121753219679e+01
1.937963858588156230e+00, 6.758738195696149376e+01
2.137341105986975354e+00, 1.169960921477360642e+02
2.359203999533741047e+00, 1.961798883000834621e+02
2.600193619214884677e+00, 3.191890539642969316e+02
2.856378362089423639e+00, 5.047755009705016391e+02
3.123744881781933991e+00, 7.772582461718150171e+02
3.398571519254410145e+00, 1.167326519333440956e+03
3.677823377420887496e+00, 1.712882387721981331e+03
3.959292105736480494e+00, 2.459769019769134047e+03
4.241665701804827826e+00, 3.462466452176773601e+03
4.524484769346634572e+00, 4.784670141655250518e+03
4.807994246209614353e+00, 6.499608583011713563e+03
5.093082001375361934e+00, 8.690398653442716750e+03
5.381085667278523665e+00, 1.144986617189992648e+04
5.673693222679712989e+00, 1.488015908587929880e+04
5.972841918916858894e+00, 1.909197393372936858e+04
6.280639318103608204e+00, 2.420341516148491064e+04
6.599269515360979277e+00, 3.033797834601924478e+04
6.931002696473482771e+00, 3.762293868699328596e+04
7.278147082862564510e+00, 4.618677751357603847e+04
7.642994941765795858e+00, 5.615582585245178052e+04
8.027866451765232725e+00, 6.765180853849857522e+04
8.435077720892277142e+00, 8.078813200892599707e+04
8.866941382364654345e+00, 9.566637137467447610e+04
9.325765620207647544e+00, 1.123728964108463115e+05
9.813822472761458471e+00, 1.309751978474311763e+05
1.033330534300915104e+01, 1.515188030713167100e+05
1.088626419360367592e+01, 1.740252087078942277e+05
1.147450200004713139e+01, 1.984908170303806255e+05
1.209945803038471190e+01, 2.248881297043118975e+05
1.276207766224663942e+01, 2.531693197839961504e+05
1.346267994753685038e+01, 2.832719898134723189e+05
1.420085745934828125e+01, 3.151277214168967912e+05
1.497533389700555517e+01, 3.486672618368171970e+05
1.578409166801199959e+01, 3.838396217693239450e+05
1.662421193239018180e+01, 4.206110053443736397e+05
1.749193273089745659e+01, 4.589715282769712503e+05
1.838293668207434450e+01, 4.989540514727350674e+05
1.929221892735834842e+01, 5.406210861043281620e+05
2.021435735022205549e+01, 5.840765645015576156e+05
