2.290276840591607965e-01, 2.611590810733398493e-01
2.381927364208003273e-01, 2.542859664083069182e-01
2.480365645344170811e-01, 2.476211797999674225e-01
2.586989335699912407e-01, 2.411082903586126147e-01
2.703435788747867718e-01, 2.346909919547388590e-01
2.831567043713563159e-01, 2.283138066210135819e-01
2.973416875564303119e-01, 2.219242572410387582e-01
3.131094328953970551e-01, 2.154755150693258570e-01
3.306636019611440269e-01, 2.089295926137526849e-01
3.501808190168958501e-01, 2.022608695903714005e-01
3.717880407747387039e-01, 1.954588123679692480e-01
3.955390061579836525e-01, 1.885304169245030914e-01
4.213947242250485337e-01, 1.815008193570898931e-01
4.492122577504977787e-01, 1.744119366085664369e-01
4.787446301620429390e-01, 1.673194059089281316e-01
5.096535122776052473e-01, 1.602878116511394779e-01
5.415338357617272003e-01, 1.533848469112525648e-01
5.739407590096547995e-01, 1.466766506415146665e-01
6.064279286048808171e-01, 1.402214919921471736e-01
6.385732255685525605e-01, 1.340672996709383336e-01
6.700027934903705074e-01, 1.282493348707874070e-01
7.004056945864256534e-01, 1.227896360718658264e-01
7.295405578805864710e-01, 1.176976129017921896e-01
7.572353894005099395e-01, 1.129715064635793825e-01
7.833824041436163732e-01, 1.086003992494462000e-01
8.079304944367046160e-01, 1.045663375858037203e-01
8.308721946331338870e-01, 1.008472567753095211e-01
8.522410219200269310e-01, 9.741779849870495223e-02
8.720932942430391632e-01, 9.425273210838842897e-02
8.905060430207913935e-01, 9.132727361640871622e-02
9.075686237508275855e-01, 8.861846286215041557e-02
9.233767792356626369e-01, 8.610558529621112345e-02
9.380299573388175549e-01, 8.377054317129875582e-02
9.516257533573164729e-01, 8.159801502687144548e-02
9.642646682385604961e-01, 7.957396900120794481e-02
9.760418234570295004e-01, 7.768664918104310757e-02
9.870513247748989860e-01, 7.592526985630848602e-02
9.973851545907091998e-01, 7.427988313689176669e-02
1.007134851860544300e+00, 7.274062833390779192e-02
1.016390144571151177e+00, 7.129827174969008419e-02
1.025239018292563697e+00, 6.994395403346967410e-02
1.033776246831900059e+00, 6.866792349886050029e-02
1.042095971803003174e+00, 6.746162953650219896e-02
1.050308463286952376e+00, 6.631557364763020213e-02
1.058540189639678442e+00, 6.522132099391476923e-02
1.066956625114429347e+00, 6.417038699489800713e-02
1.075783282462428936e+00, 6.315537235689580586e-02
1.085351004659162566e+00, 6.216885801543564627e-02
1.096145425182251776e+00, 6.120435536424677359e-02
1.108876723050291613e+00, 6.025620737685975087e-02
1.124559603984708334e+00, 5.931968940392926687e-02
1.144595790606008912e+00, 5.839110435381757863e-02
1.170843841851848088e+00, 5.746798514734005603e-02
1.205659489778230453e+00, 5.654876565326868304e-02
1.251863954823861258e+00, 5.563369928343878806e-02
1.312646534326721959e+00, 5.472399841930541270e-02
1.391338704403643822e+00, 5.382238536328411149e-02
1.491096649305592603e+00, 5.293259575691838803e-02
1.614554446115993080e+00, 5.205812672878705472e-02
1.763372727154007835e+00, 5.120338288677285521e-02
1.937963858588156230e+00, 5.037193793032193612e-02
2.137341105986975354e+00, 4.956639552647384289e-02
2.359203999533741047e+00, 4.878792104787749162e-02
2.600193619214884677e+00, 4.803636078566809325e-02
2.856378362089423639e+00, 4.731001107210475870e-02
3.123744881781933991e+00, 4.660568850978995259e-02
3.398571519254410145e+00, 4.592022707684219329e-02
3.677823377420887496e+00, 4.524973058227747813e-02
3.959292105736480494e+00, 4.459049066677157891e-02
4.241665701804827826e+00, 4.393902498225608216e-02
4.524484769346634572e+00, 4.329235945451365836e-02
4.807994246209614353e+00, 4.264808542640136091e-02
5.093082001375361934e+00, 4.200420741133660540e-02
5.381085667278523665e+00, 4.135913685393474010e-02
5.673693222679712989e+00, 4.071174924853290800e-02
5.972841918916858894e+00, 4.006124425085988427e-02
6.280639318103608204e+00, 3.940701587920356769e-02
6.599269515360979277e+00, 3.874881018454911369e-02
6.931002696473482771e+00, 3.808643992344333540e-02
7.278147082862564510e+00, 3.741985826611526900e-02
7.642994941765795858e+00, 3.674921283628087426e-02
8.027866451765232725e+00, 3.607463615405535201e-02
8.435077720892277142e+00, 3.539624910556431886e-02
8.866941382364654345e+00, 3.471403692087065423e-02
9.325765620207647544e+00, 3.402766035618252222e-02
9.813822472761458471e+00, 3.333629558144758642e-02
1.033330534300915104e+01, 3.263843051033196024e-02
1.088626419360367592e+01, 3.193167971466060601e-02
1.147450200004713139e+01, 3.121270602085768342e-02
1.209945803038471190e+01, 3.047723207719062535e-02
1.276207766224663942e+01, 2.972019815134152240e-02
1.346267994753685038e+01, 2.893608201580818301e-02
1.420085745934828125e+01, 2.811932009041245503e-02
1.497533389700555517e+01, 2.726490314612027913e-02
1.578409166801199959e+01, 2.636865865165582273e-02
1.662421193239018180e+01, 2.542796311155259489e-02
1.749193273089745659e+01, 2.444205444749616638e-02
1.838293668207434450e+01, 2.341196140061442901e-02
1.929221892735834842e+01, 2.234085402312013802e-02
2.021435735022205549e+01, 2.123374838603604015e-02
